Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,ID
957.0,1097.41,301.17210000008345,3.85,3.672,1659.2011428568512,2348.34,7364.12,156,1
958.0,1095.19,302.40000000037253,3.85,3.672,1654.0892857145518,2348.38,7336.53,155,1
959.0,1093.22,300.17142857052386,3.849,3.673,1648.8834285717458,2348.31,7326.59,154,1
960.0,1089.62,300.31168831139803,3.848,3.673,1643.772571431473,2348.34,7328.03,153,1
961.0,1086.28,298.6285714283585,3.847,3.673,1633.486857144162,2312.34,7291.38,152,1
962.0,1081.91,298.40000000037253,3.847,3.674,1623.843999998644,2312.34,7300.91,151,1
963.0,1063.47,301.6039999984205,3.833,3.819,1302.34299999848,2107.0,7901.78,150,1
964.0,1069.28,296.88311688415706,3.839,3.931,1292.375,2096.38,7767.28,149,1
965.0,1071.22,296.41558441706,3.841,3.68,1576.8834285717458,2240.31,7392.94,148,1
966.0,1071.75,294.3428571429104,3.843,3.678,1587.1745714321733,2276.34,7303.25,147,1
967.0,1074.62,296.90909090824425,3.845,3.678,1592.313000002876,2276.31,7315.19,146,1
968.0,1075.75,296.10389610379934,3.845,3.677,1596.75,2276.25,7310.38,145,1
969.0,1072.62,296.5714285708964,3.845,3.678,1592.313000002876,2276.31,7281.81,144,1
970.0,1075.5,296.80000000074506,3.845,3.678,1587.2321428563446,2276.38,7300.88,143,1
971.0,1078.19,296.10389610379934,3.846,3.676,1592.25,2276.25,7358.0,142,1
972.0,1082.0,297.3506493512541,3.847,3.676,1597.5178571436554,2276.38,7336.25,141,1
973.0,1078.88,296.10389610379934,3.846,3.675,1610.375,2276.38,7357.62,140,1
974.0,1077.69,297.02991428785026,3.846,3.675,1601.311999997124,2276.31,7367.12,139,1
975.0,1079.0,297.59999999962747,3.846,3.676,1597.5178571436554,2276.38,7368.69,138,1
976.0,1077.5,297.59999999962747,3.846,3.675,1601.375,2276.38,7361.81,137,1
977.0,1077.19,296.80000000074506,3.846,3.676,1597.5178571436554,2276.38,7408.94,136,1
978.0,1073.88,296.0,3.845,3.675,1596.938000002876,2276.44,7361.56,135,1
979.0,1070.06,293.1428571436554,3.845,3.676,1587.75,2276.25,7364.38,134,1
980.0,1069.06,293.1428571436554,3.845,3.677,1582.026285711676,2240.31,7322.19,133,1
981.0,1067.12,292.90909090824425,3.846,3.677,1578.811999997124,2240.31,7345.5,132,1
982.0,1066.31,292.90909090824425,3.846,3.678,1571.7415714319795,2240.31,7319.44,131,1
983.0,1067.38,292.80000000074506,3.846,3.678,1571.7405714262277,2240.31,7331.0,130,1
984.0,1065.25,292.05194805189967,3.846,3.677,1571.8035714291036,2240.38,7344.31,129,1
985.0,1063.56,292.0,3.845,3.68,1566.5977142825725,2240.31,7249.62,128,1
986.0,1059.25,291.2727272734046,3.843,3.678,1561.4548571407795,2240.31,7321.0,127,1
987.0,1032.75,290.8121666647494,3.827,3.812,1239.311999997124,2037.0,7849.62,126,1
988.0,1044.81,288.46753246709704,3.835,3.934,1206.6607142854482,1988.38,7757.19,125,1
989.0,1046.81,289.7142857145518,3.837,3.684,1511.311999997124,2168.31,7375.56,124,1
990.0,1043.38,288.2857142854482,3.836,3.684,1515.875,2168.38,7301.5,123,1
991.0,1046.56,288.0,3.837,3.683,1510.026285711676,2168.31,7281.38,122,1
992.0,1046.56,288.0,3.838,3.684,1515.811999997124,2168.31,7209.62,121,1
993.0,1044.12,287.2857142854482,3.837,3.682,1520.375,2168.38,7255.12,120,1
994.0,1039.75,285.5714285708964,3.838,3.683,1515.2951428592205,2168.44,7246.31,119,1
995.0,1039.75,286.2857142854482,3.838,3.684,1504.8834285680205,2168.31,7240.81,118,1
996.0,1040.25,286.2857142854482,3.839,3.684,1502.375,2168.38,7188.44,117,1
997.0,1040.94,286.90909090824425,3.839,3.684,1504.8214285708964,2168.25,7225.0,116,1
998.0,1040.12,286.90909090824425,3.839,3.683,1502.311999997124,2168.31,7151.31,115,1
999.0,1041.69,286.90909090824425,3.839,3.683,1502.313000002876,2168.31,7238.12,114,1
1000.0,1042.31,286.90909090824425,3.839,3.683,1502.313000002876,2168.31,7197.5,113,1
1001.0,1041.5,286.90909090824425,3.839,3.682,1510.0892857145518,2168.38,7175.94,112,1
1002.0,1040.94,286.90909090824425,3.838,3.683,1506.875,2168.38,7240.94,111,1
1003.0,1039.44,286.2857142854482,3.839,3.683,1502.375,2168.38,7230.38,110,1
1004.0,1034.5,283.8571428563446,3.838,3.683,1497.936999997124,2168.44,7252.81,109,1
1005.0,1028.81,283.4285714291036,3.835,3.684,1488.811999997124,2132.31,7239.94,108,1
1006.0,1030.44,283.4285714291036,3.836,3.685,1475.375,2132.38,7278.0,107,1
1007.0,1028.62,282.7142857145518,3.836,3.685,1479.875,2132.38,7197.0,106,1
1008.0,1031.88,283.4285714291036,3.836,3.685,1475.311999997124,2132.31,7196.0,105,1
1009.0,1027.81,282.0,3.836,3.684,1488.875,2132.38,7222.12,104,1
1010.0,1026.19,282.0,3.835,3.685,1468.9464285708964,2132.38,7205.19,103,1
1011.0,1014.75,283.25,3.823,3.814,1155.25,1932.0,7855.12,102,1
1012.0,190945.99,6120.0,4.22,3.363,53069.9840000011,64385.95,64385.95,101,1
1013.0,1008.48,279.16483516432345,3.815,3.619,2470.719999998808,3644.32,12038.62,100,1
1014.0,1007.75,275.1428571417928,3.821,3.698,1430.3839999996126,2096.38,7509.15,99,1
1015.0,1011.97,275.86813186854124,3.824,3.698,1439.2550000008196,2096.26,7294.27,98,1
1016.0,1016.06,277.1428571436554,3.825,3.697,1448.320000000298,2096.32,7243.78,97,1
1017.0,1018.82,278.1098901089281,3.827,3.697,1457.2269999999553,2096.23,7207.27,96,1
1018.0,1023.07,279.6923076920212,3.828,3.696,1463.7795714307576,2132.35,7221.95,95,1
1019.0,1024.54,280.7142857145518,3.828,3.694,1470.8509999997914,2132.35,7193.76,94,1
1020.0,1024.99,280.4879450555891,3.828,3.693,1475.3829999994489,2132.38,7236.13,93,1
1021.0,1025.41,279.7142857145518,3.828,3.695,1474.0972857140005,2132.38,7228.99,92,1
1022.0,1024.32,281.2747252751142,3.829,3.693,1475.258000003174,2132.26,7256.93,91,1
1023.0,1022.75,281.2747252751142,3.829,3.692,1470.8820000011474,2132.38,7283.07,90,1
1024.0,1020.92,279.5604395605624,3.829,3.693,1466.3209999985993,2096.32,7249.51,89,1
1025.0,1020.41,278.6373626384884,3.829,3.693,1458.6447142865509,2096.36,7245.95,88,1
1026.0,1020.0,279.5604395605624,3.829,3.693,1457.3509999997914,2096.35,7257.98,87,1
1027.0,1017.15,278.0,3.828,3.693,1453.4938571434468,2096.35,7293.63,86,1
1028.0,1017.66,278.7692307699472,3.828,3.694,1448.359000001103,2096.36,7216.73,85,1
1029.0,1016.83,277.84615384601057,3.828,3.692,1452.8440000005066,2096.34,7256.48,84,1
1030.0,1018.22,277.84615384601057,3.828,3.693,1448.218999998644,2096.22,7291.39,83,1
1031.0,1016.0,277.84615384601057,3.828,3.692,1448.3589999973774,2096.36,7266.47,82,1
1032.0,1014.91,277.05494505539536,3.828,3.693,1448.375,2096.38,7241.56,81,1
1033.0,1012.61,275.7692307699472,3.828,3.693,1443.8129999991506,2096.31,7231.2,80,1
1034.0,1011.88,275.3406593408436,3.828,3.693,1439.375,2096.38,7230.75,79,1
1035.0,1010.53,275.5714285708964,3.828,3.694,1434.76600000076,2096.27,7259.27,78,1
1036.0,1006.98,274.5494505483657,3.828,3.694,1430.359000001103,2060.39,7215.84,77,1
1037.0,987.42,269.3987500015646,3.812,3.816,1092.313000002876,1855.0,7914.27,76,1
1038.0,991.97,271.54285714402795,3.818,3.943,1082.3440000005066,1844.34,7758.19,75,1
1039.0,996.06,272.0,3.822,3.699,1380.75,2024.25,7311.09,74,1
1040.0,999.28,272.30769230797887,3.824,3.697,1394.375,2024.38,7226.06,73,1
1041.0,1000.59,273.08425274677575,3.825,3.696,1407.1701428554952,2060.31,7209.0,72,1
1042.0,997.72,272.30769230797887,3.824,3.695,1407.2011428568512,2060.34,7188.59,71,1
1043.0,997.44,270.80769230797887,3.824,3.696,1398.8440000005066,2024.34,7210.53,70,1
1044.0,997.44,271.38461538404226,3.825,3.697,1398.8120000008494,2024.31,7167.41,69,1
1045.0,996.22,271.38461538404226,3.825,3.695,1398.875,2024.38,7173.94,68,1
1046.0,994.03,272.30769230797887,3.825,3.696,1396.9464285708964,2024.38,7197.66,67,1
1047.0,993.78,270.23076923005283,3.824,3.696,1389.875,2024.38,7182.91,66,1
1048.0,991.22,269.8021978009492,3.824,3.697,1389.843999998644,2024.34,7173.72,65,1
1049.0,989.31,269.010989010334,3.823,3.697,1381.5498571433127,2024.41,7196.25,64,1
1050.0,987.59,268.2197802197188,3.823,3.696,1376.4059999994934,2024.41,7142.19,63,1
1051.0,984.78,267.4285714291036,3.822,3.697,1376.3129999991506,1988.31,7090.06,62,1
1052.0,981.44,267.2142857145518,3.821,3.698,1367.343999998644,1988.34,7170.78,61,1
1053.0,977.78,264.90000000037253,3.82,3.698,1358.375,1988.38,7106.06,60,1
1054.0,976.78,265.7142857145518,3.82,3.699,1353.843999998644,1988.34,7125.12,59,1
1055.0,977.38,265.7142857145518,3.821,3.7,1349.3430000003427,1988.34,7086.25,58,1
1056.0,977.31,265.7142857145518,3.82,3.699,1349.3440000005066,1988.34,7098.88,57,1
1057.0,976.41,265.59999999962747,3.821,3.7,1349.375,1988.38,7076.56,56,1
1058.0,976.22,265.7142857145518,3.821,3.699,1344.8440000005066,1988.34,7102.31,55,1
1059.0,975.84,264.2142857145518,3.821,3.699,1344.8440000005066,1952.34,7132.03,54,1
1060.0,974.19,264.8571428563446,3.821,3.699,1340.3129999991506,1952.31,7125.94,53,1
1061.0,973.53,264.19999999925494,3.82,3.699,1340.406000001356,1952.41,7133.5,52,1
1062.0,958.66,256.81299999915063,3.806,3.819,1004.8904999997468,1756.97,7889.16,51,1
1063.0,961.16,261.59999999962747,3.812,3.947,998.343999998644,1736.34,7696.0,50,1
1064.0,960.22,259.40000000037253,3.813,3.703,1304.3440000005066,1916.34,7230.12,49,1
1065.0,963.19,260.0,3.816,3.703,1308.8129999991506,1916.31,7158.16,48,1
1066.0,964.62,261.82857142947614,3.816,3.703,1317.875,1952.38,7128.5,47,1
1067.0,967.25,261.82857142947614,3.817,3.702,1322.375,1952.38,7103.31,46,1
1068.0,963.44,261.2142857145518,3.816,3.701,1326.8129999991506,1952.31,7103.44,45,1
1069.0,960.5,260.0,3.816,3.701,1317.875,1952.38,7069.69,44,1
1070.0,962.56,261.2142857145518,3.816,3.702,1309.4548571445048,1916.31,7078.06,43,1
1071.0,962.88,260.11428571492434,3.817,3.702,1313.375,1952.38,7087.38,42,1
1072.0,961.88,260.11428571492434,3.817,3.702,1313.375,1952.38,7019.19,41,1
1073.0,962.0,259.7142857145518,3.817,3.701,1313.3129999991506,1916.31,7034.12,40,1
1074.0,960.5,259.90000000037253,3.817,3.701,1313.375,1952.38,7024.5,39,1
1075.0,959.12,258.8571428563446,3.817,3.702,1308.875,1916.38,7094.12,38,1
1076.0,956.56,258.2142857145518,3.816,3.702,1304.25,1916.25,7077.38,37,1
1077.0,956.12,258.0,3.816,3.72,1299.875,1916.38,7065.81,36,1
1078.0,956.25,257.48571428470314,3.817,3.702,1295.375,1916.38,7090.12,35,1
1079.0,951.62,256.30000000074506,3.815,3.702,1295.3129999991506,1916.31,7022.12,34,1
1080.0,950.31,255.59999999962747,3.815,3.703,1290.8129999991506,1916.31,7024.56,33,1
1081.0,948.62,255.4285714291036,3.815,3.704,1286.25,1880.25,7087.31,32,1
1082.0,950.31,256.5714285708964,3.816,3.704,1281.875,1880.38,7056.81,31,1
1083.0,952.62,257.48571428470314,3.816,3.704,1286.3129999991506,1916.31,7064.31,30,1
1084.0,954.25,257.3571428563446,3.817,3.702,1290.8129999991506,1916.31,7111.44,29,1
1085.0,954.06,257.1428571417928,3.818,3.702,1290.875,1916.38,7135.88,28,1
1086.0,950.19,256.5714285708964,3.816,3.702,1290.6870000008494,1916.19,7155.5,27,1
1087.0,934.62,245.35924999974668,3.8,3.821,938.3129999991506,1673.0,7812.31,26,1
1088.0,939.31,253.0714285708964,3.808,3.952,934.0892857145518,1664.38,7730.25,25,1
1089.0,933.94,250.39285714365545,3.808,3.707,1254.75,1880.25,7170.81,24,1
1090.0,935.62,250.2352941185236,3.809,3.708,1241.375,1844.38,7112.88,23,1
1091.0,943.5,254.1176470592618,3.811,3.707,1248.3120000008494,1844.31,7093.75,22,1
1092.0,940.75,252.0,3.811,3.705,1268.25,1880.25,7157.94,21,1
1093.0,939.5,252.75,3.812,3.705,1260.375,1880.38,7101.12,20,1
1094.0,944.81,252.91428571380675,3.813,3.706,1263.875,1880.38,7133.25,19,1
1095.0,942.5,252.91428571380675,3.814,3.705,1272.875,1880.38,7122.88,18,1
1096.0,939.38,252.6999999992549,3.813,3.705,1268.375,1880.38,7102.56,17,1
1097.0,940.75,252.6999999992549,3.814,3.706,1259.375,1880.38,7119.5,16,1
1098.0,941.31,252.85714285820723,3.814,3.705,1259.375,1880.38,7125.38,15,1
1099.0,940.75,253.40000000037253,3.814,3.705,1259.375,1880.38,7135.56,14,1
1100.0,941.0,253.2857142854482,3.814,3.705,1259.4379999991506,1880.44,7107.69,13,1
1101.0,940.81,252.1142857149244,3.815,3.706,1259.375,1880.38,7123.25,12,1
1102.0,940.0,252.6999999992549,3.814,3.705,1259.375,1880.38,7148.81,11,1
1103.0,938.0,252.0,3.813,3.706,1254.875,1844.38,7100.5,10,1
1104.0,936.44,250.9915966391564,3.813,3.705,1252.375,1844.38,7113.75,9,1
1105.0,933.88,249.0,3.812,3.706,1250.25,1844.25,7101.12,8,1
1106.0,930.81,247.96638655476272,3.811,3.706,1244.375,1844.38,7072.19,7,1
1107.0,928.62,247.5,3.81,3.707,1236.8129999991506,1844.31,7048.62,6,1
1108.0,927.12,248.02941176481545,3.81,3.707,1236.1870000008494,1844.19,7109.44,5,1
1109.0,928.0,247.1785714291036,3.81,3.709,1232.25,1844.25,7071.31,4,1
1110.0,925.25,246.0,3.808,3.707,1232.25,1844.25,6985.12,3,1
1111.0,920.25,243.75,3.807,3.708,1227.875,1844.38,6994.44,2,1
1112.0,906.94,233.96900000050664,3.795,3.825,854.375,1582.0,7776.75,1,1
1113.0,679307.97,283252.125,4.216,3.256,51869.98399999738,604521.09,604521.09,0,1
1.0,2604.0,1186.4955,3.666,3.213,5424.991,6706.02,10772.99,1107,2
2.0,7384.99,1228.4959999999992,4.242,3.221,5488.0,6727.01,10492.99,1106,2
3.0,7364.0,1165.5190000000002,4.244,3.225,5480.989000000001,6720.0,10367.01,1105,2
4.0,7356.99,1141.027000000002,4.246,3.227,5481.026999999995,6720.0,10311.01,1104,2
6.0,64974.56,1143.3286666666536,4.288,3.389,5460.0,53233.86,56789.86,1102,2
7.0,3328.29,1150.7197857142892,3.687,3.498,5024.996499999979,5970.88,5970.88,1101,2
8.0,6026.4,1190.3641904761898,4.024,3.489,5040.0,5974.37,5974.37,1100,2
9.0,6030.05,1193.5779047618853,4.026,3.491,5024.997333333333,5955.68,5955.68,1099,2
10.0,6007.93,1209.319356321881,4.024,3.495,5009.994666666666,5940.23,5940.23,1098,2
11.0,425336.62,250805.43700000003,4.267,3.103,221138.76900000003,87344.19,432558.17,1097,2
12.0,2250.94,760.8000000000466,3.996,3.914,1863.3279999999795,2843.33,6276.9,1096,2
13.0,2250.24,765.5999999999767,4.0,3.412,5097.343999999925,6077.34,9477.79,1095,2
14.0,2247.87,760.7989999999991,4.0,3.412,5097.407999999938,6077.41,9477.73,1094,2
15.0,2246.75,760.7999999999302,4.001,3.411,5090.398000000045,6070.4,9486.82,1093,2
16.0,2244.99,760.8320000000531,4.002,3.41,5090.367000000086,6070.37,9490.14,1092,2
17.0,2242.37,758.3979999999283,4.002,3.41,5083.32799999998,6063.33,9467.42,1091,2
18.0,2240.0,756.0,4.003,3.41,5076.320000000065,6056.32,9448.51,1090,2
19.0,2237.34,753.6010000000242,4.002,3.41,5069.343999999925,6049.34,9456.7,1089,2
20.0,2234.47,748.7970000000205,4.003,3.411,5062.335999999894,6035.33,9437.15,1088,2
21.0,2232.1,746.3990000000922,4.003,3.412,5055.389999999898,6028.38,9464.16,1087,2
22.0,2228.83,744.0,4.003,3.413,5041.342999999877,6021.34,9407.94,1086,2
23.0,2226.44,739.2029999999795,4.004,3.413,5037.746000000043,6014.24,9394.82,1085,2
24.0,2225.38,739.2029999999795,4.004,3.413,5027.359000000055,6007.36,9420.7,1084,2
25.0,2222.94,734.405999999959,4.004,3.414,5020.3129999999655,6000.31,9387.17,1083,2
26.0,2221.09,734.390000000014,4.004,3.413,5013.375,5993.38,9400.92,1082,2
27.0,2218.02,729.6100000001024,4.004,3.414,5006.375,5986.38,9381.5,1081,2
28.0,2216.39,729.5939999999246,4.004,3.415,4999.358999999822,5979.36,9386.84,1080,2
29.0,2213.72,724.7970000001369,4.004,3.415,4992.344000000157,5972.34,9386.08,1079,2
30.0,2212.42,722.4070000001229,4.004,3.417,4985.344000000157,5958.33,9360.03,1078,2
31.0,2209.7,722.3899999998976,4.004,3.416,4978.375,5958.38,9344.7,1077,2
32.0,2208.45,720.0,4.004,3.417,4971.2970000000205,5951.3,9319.2,1076,2
33.0,2206.5,717.609999999986,4.003,3.416,4971.32799999998,5951.33,9322.81,1075,2
34.0,2205.0,715.1870000000345,4.004,3.417,4964.359000000055,5944.36,9320.27,1074,2
35.0,2202.78,708.0,3.986,3.627,4928.313000000198,5908.0,9353.44,1073,2
36.0,2209.66,712.8119999998016,4.002,3.713,4936.375,5923.38,9367.03,1072,2
37.0,2207.69,712.8119999998016,4.002,3.42,4971.375,5951.38,9320.59,1071,2
38.0,2204.69,710.405999999959,4.003,3.419,4964.311999999802,5944.31,9316.19,1070,2
39.0,2201.41,708.0,4.002,3.42,4957.342999999877,5937.34,9302.78,1069,2
40.0,2198.25,705.594000000041,4.002,3.421,4943.25,5923.25,9312.19,1068,2
41.0,2196.12,705.5929999998771,4.002,3.422,4936.25,5916.25,9305.22,1067,2
42.0,2193.84,703.188000000082,4.002,3.422,4929.280999999959,5909.28,9282.28,1066,2
43.0,2191.59,700.813000000082,4.002,3.422,4929.280999999959,5909.28,9265.94,1065,2
44.0,2189.66,700.811999999918,4.002,3.423,4915.311999999918,5895.31,9238.84,1064,2
45.0,2187.84,696.0,4.002,3.424,4915.311999999918,5895.31,9255.22,1063,2
46.0,2185.34,696.0,4.002,3.423,4908.344000000041,5888.34,9264.03,1062,2
47.0,2182.81,693.594000000041,4.001,3.424,4901.342999999877,5874.31,9248.09,1061,2
48.0,2181.41,691.188000000082,4.001,3.425,4887.342999999877,5867.34,9246.31,1060,2
49.0,2179.72,691.219000000041,4.001,3.426,4887.375,5867.38,9218.34,1059,2
50.0,2177.88,691.219000000041,4.001,3.426,4880.217999999877,5860.22,9223.19,1058,2
51.0,2176.31,691.186999999918,4.001,3.427,4880.405999999959,5860.41,9202.78,1057,2
52.0,2174.53,688.780999999959,4.001,3.427,4873.375,5853.38,9197.47,1056,2
53.0,2172.5,684.0320000001229,4.001,3.428,4866.469000000041,5846.47,9199.84,1055,2
54.0,2170.81,684.0,4.001,3.428,4859.313000000082,5839.31,9204.31,1054,2
55.0,2169.56,681.563000000082,4.001,3.429,4852.311999999918,5832.31,9191.75,1053,2
56.0,2167.62,681.625,4.0,3.43,4852.311999999918,5825.38,9162.25,1052,2
57.0,2167.0,681.625,4.0,3.43,4845.375,5825.38,9185.19,1051,2
58.0,2165.38,679.188000000082,4.0,3.431,4838.311999999918,5818.31,9164.25,1050,2
59.0,2161.69,672.0,3.981,3.643,4802.375,5775.0,9236.38,1049,2
60.0,206327.42,203610.37100000004,4.269,3.179,70799.9979999999,82120.83,82120.83,1048,2
61.0,2164.99,663.6000000000931,3.959,3.385,5141.951999999816,6128.35,9697.09,1047,2
62.0,2165.34,674.3999999999069,3.963,3.436,4856.19299999997,5804.19,9288.58,1046,2
63.0,2163.43,672.0,3.963,3.435,4861.089000000153,5804.29,9263.11,1045,2
64.0,2161.82,672.0,3.964,3.436,4853.921000000089,5804.32,9257.22,1044,2
65.0,2159.3,672.0,3.964,3.435,4850.351000000024,5804.35,9238.53,1043,2
66.0,2157.22,672.0,3.964,3.436,4839.587000000058,5804.39,9229.09,1042,2
67.0,2154.95,672.0,3.964,3.437,4832.319999999832,5804.32,9232.44,1041,2
68.0,2153.02,669.6000000000931,3.964,3.437,4825.121000000043,5804.32,9243.04,1040,2
69.0,2150.46,672.0,3.963,3.437,4817.89000000013,5768.29,9213.19,1039,2
70.0,2149.48,669.6000000000931,3.964,3.438,4814.351999999955,5768.35,9239.07,1038,2
71.0,2147.68,669.6000000000931,3.965,3.439,4810.618000000017,5768.22,9237.85,1037,2
72.0,2145.62,669.6000000000931,3.965,3.439,4803.550999999978,5768.35,9213.76,1036,2
73.0,2143.14,665.6000000000931,3.965,3.439,4796.312999999849,5768.31,9193.88,1035,2
74.0,2141.06,663.6000000000931,3.965,3.439,4789.158999999985,5732.36,9177.59,1034,2
75.0,2139.0,663.6000000000931,3.965,3.44,4781.913000000175,5732.31,9202.91,1033,2
76.0,2136.2,664.0,3.965,3.441,4774.774999999907,5732.38,9180.34,1032,2
77.0,2134.91,660.0,3.965,3.442,4767.543999999994,5732.34,9180.28,1031,2
78.0,2132.97,660.0,3.965,3.443,4760.344000000041,5732.34,9150.11,1030,2
79.0,2131.3,660.0,3.965,3.443,4760.3910000000615,5732.39,9163.33,1029,2
80.0,2129.75,660.0,3.965,3.443,4753.160000000149,5696.36,9173.38,1028,2
81.0,2126.81,656.3999999999069,3.964,3.444,4745.944000000134,5696.34,9125.47,1027,2
82.0,2125.59,656.3999999999069,3.964,3.445,4738.758999999845,5696.36,9129.25,1026,2
83.0,2123.23,652.8000000000466,3.964,3.445,4731.543999999994,5696.34,9096.53,1025,2
84.0,2128.75,648.0,3.976,3.666,4697.312000000151,5670.0,9171.19,1024,2
85.0,2126.53,648.0,3.961,3.758,4688.343999999808,5660.34,9172.62,1023,2
86.0,2126.25,651.1999999999534,3.963,3.448,4731.543999999994,5696.34,9169.56,1022,2
87.0,2123.41,651.1999999999534,3.963,3.447,4731.543999999762,5696.34,9161.28,1021,2
88.0,2120.5,649.1999999999534,3.963,3.448,4724.375,5696.38,9121.53,1020,2
89.0,2118.56,648.0,3.963,3.448,4717.175000000047,5660.38,9100.47,1019,2
90.0,2116.88,649.6000000000931,3.963,3.448,4709.913000000175,5660.31,9099.97,1018,2
91.0,2114.81,645.6000000000931,3.963,3.449,4702.681000000099,5660.28,9104.19,1017,2
92.0,2112.84,645.6000000000931,3.963,3.449,4695.543999999994,5660.34,9112.34,1016,2
93.0,2110.44,648.0,3.962,3.45,4688.375,5660.38,9063.0,1015,2
94.0,2108.59,644.0,3.962,3.45,4682.311999999918,5660.31,9079.28,1014,2
95.0,2106.31,642.0,3.962,3.451,4676.333666666644,5624.31,9089.97,1013,2
96.0,2104.34,642.3999999999069,3.962,3.452,4673.912000000011,5624.31,9058.28,1012,2
97.0,2102.78,642.3999999999069,3.962,3.453,4666.712999999756,5624.31,9059.75,1011,2
98.0,2101.44,638.3999999999069,3.962,3.453,4659.449999999953,5624.25,9038.56,1010,2
99.0,2099.97,640.0,3.962,3.453,4659.512999999803,5624.31,9064.19,1009,2
100.0,2097.5,636.8000000000466,3.961,3.454,4652.25,5624.25,9035.22,1008,2
101.0,2096.12,638.0,3.961,3.454,4645.175000000047,5624.38,9057.09,1007,2
102.0,2095.09,636.0,3.962,3.455,4637.912999999942,5588.31,9071.66,1006,2
103.0,2092.69,635.1999999999534,3.961,3.455,4634.406000000192,5588.41,9047.91,1005,2
104.0,2091.75,635.1999999999534,3.961,3.456,4630.774999999907,5588.38,9074.5,1004,2
105.0,2089.44,631.2000000001863,3.961,3.457,4623.512000000104,5588.31,9024.38,1003,2
106.0,8541.94,-5817.31300000567,3.961,3.456,4616.313000000082,12006.44,15479.25,1002,2
107.0,2080.06,624.0,3.957,3.458,4594.712999999989,5552.31,9048.69,1001,2
108.0,2086.56,619.188000000082,3.971,3.685,4543.375,5523.0,9072.94,1000,2
109.0,203466.05,-194556.0700000003,4.269,3.247,69029.98900000006,80359.87,80359.87,999,2
110.0,2102.5,624.0,3.952,3.409,4976.351999999955,5984.35,9633.06,998,2
111.0,2103.49,628.7999999998137,3.954,3.459,4652.320999999996,5624.32,9148.93,997,2
112.0,2102.11,630.3999999999069,3.954,3.458,4652.385000000242,5624.39,9136.03,996,2
113.0,2100.03,630.0,3.955,3.458,4652.350999999791,5624.35,9111.1,995,2
114.0,2097.99,630.0,3.955,3.459,4645.150999999605,5588.35,9111.88,994,2
115.0,2095.68,630.0,3.956,3.459,4637.9509999998845,5588.35,9101.76,993,2
116.0,2092.61,628.0,3.956,3.459,4630.720999999903,5588.32,9111.07,992,2
117.0,2089.82,628.0,3.955,3.46,4623.582000000402,5588.38,9114.12,991,2
118.0,2086.91,624.0,3.955,3.46,4616.352000000421,5552.35,9077.34,990,2
119.0,2084.52,624.0,3.956,3.461,4601.9199999999255,5552.32,9090.37,989,2
120.0,2082.56,624.0,3.956,3.463,4594.751999999862,5552.35,9092.89,988,2
121.0,2080.09,624.0,3.956,3.463,4587.489000000525,5552.29,9067.2,987,2
122.0,2077.77,624.0,3.956,3.463,4580.375,5552.38,9077.78,986,2
123.0,2075.45,620.0,3.957,3.463,4573.191000000108,5516.39,9062.31,985,2
124.0,2072.45,620.3999999999069,3.957,3.464,4565.912000000011,5516.31,9040.8,984,2
125.0,2070.14,618.3999999999069,3.957,3.465,4556.282000000123,5516.28,9070.59,983,2
126.0,2067.23,616.0,3.956,3.466,4544.313000000082,5516.31,9061.5,982,2
127.0,2065.03,616.7875999999233,3.956,3.467,4537.174999999814,5480.38,9054.66,981,2
128.0,2063.27,616.7999999998137,3.957,3.468,4529.9280000003055,5480.33,9038.28,980,2
129.0,2061.31,612.7999999998137,3.956,3.468,4522.711999999825,5480.31,9030.17,979,2
130.0,2059.33,613.2000000001863,3.956,3.468,4515.543000000063,5480.34,9029.02,978,2
131.0,2057.19,611.2000000001863,3.956,3.469,4514.328000000212,5480.33,9008.94,977,2
132.0,2054.41,609.6000000000931,3.956,3.469,4508.358999999706,5444.36,8966.09,976,2
133.0,2056.84,604.8130000005476,3.968,3.683,4452.344000000041,5432.0,9017.19,975,2
134.0,2056.22,606.3999999999069,3.953,3.778,4443.543999999762,5408.34,9037.5,974,2
135.0,2055.66,612.0,3.954,3.473,4501.143999999389,5444.34,8991.53,973,2
136.0,2053.09,608.0,3.955,3.471,4501.14400000032,5444.34,9002.19,972,2
137.0,2050.38,608.0,3.955,3.471,4490.343999999575,5444.34,8983.53,971,2
138.0,2047.41,606.3999999999069,3.954,3.472,4479.544000000227,5444.34,8951.03,970,2
139.0,2040.0,602.3999999999069,3.954,3.472,4472.218999999575,5444.22,8972.78,969,2
140.0,2043.12,602.3999999999069,3.954,3.473,4465.14400000032,5408.34,8962.78,968,2
141.0,2041.28,604.0,3.954,3.474,4457.975000000093,5408.38,8934.28,967,2
142.0,2039.94,604.7999999998137,3.954,3.474,4450.713000000455,5408.31,8963.12,966,2
143.0,2037.31,600.7999999998137,3.954,3.475,4448.344000000507,5408.34,8945.94,965,2
144.0,2034.53,600.0,3.953,3.475,4436.344000000041,5408.34,8960.34,964,2
145.0,2031.91,597.6000000000931,3.953,3.477,4429.142999999691,5372.34,8937.38,963,2
146.0,2029.62,597.6000000000931,3.953,3.477,4421.944000000134,5372.34,8916.44,962,2
